,sim_content,sin_comment,word_count,duplicate_word_ratio,no_of_sentences,length_of_comment,num_of_punctuations,is_period_sequence,stop_word_ratio,post_coment_gap,black_word_count,is_link,is_youtube_link,is_number,is_mail,comment_duplication,classifier_val
1675,0.4009121197218852,0.3088078674136927,2.41094662751904,0.0,1,5.09577666326109,1.0,0,0.0,11.437649039172141,1.0,0,0,0,0,0.0,0
1676,0.3470633304761059,0.23988598065080802,2.3289757694870814,0.0,1,5.297458876789701,0.0,0,0.0909090909090909,11.411506884921335,0.0,0,0,0,0,1.0,1
1677,0.3470633304761059,0.23988598065080802,2.3289757694870814,0.0,1,5.297458876789701,0.0,0,0.0909090909090909,11.411303506731317,0.0,0,0,0,0,1.0,1
1678,0.3470633304761059,0.23988598065080802,2.3289757694870814,0.0,1,5.297458876789701,0.0,0,0.0909090909090909,11.410722326084068,0.0,0,0,0,0,1.0,1
1679,0.596277396959236,0.390657698865049,2.8886801200898704,0.0999999999999999,1,6.167663520741012,0.0,1,0.0,11.399476380072768,0.0,0,0,0,0,0.0,0
1680,0.41401992649625285,0.33991735377013615,1.3630699522746974,0.0,1,3.5367623936858914,0.0,0,0.0,11.339025341438738,0.0,0,0,0,0,0.0,0
1681,0.4914186681154274,0.33713901198084933,2.486198709294026,0.0,1,5.6426636146235944,4.0,0,0.0769230769230769,11.333259201383743,1.0,0,0,0,0,0.0,0
1682,0.28386098270935,0.19608145975749205,1.08399268904421,0.0,1,2.6139650121201354,0.0,1,0.0,11.333063736897827,1.0,0,0,0,0,0.0,0
1683,0.596277396959236,0.46745436188883194,2.555740116619627,0.0,1,5.273481597970096,0.0,0,0.1428571428571428,11.298137336793634,2.0,0,0,0,0,0.0,0
1684,0.5426221831031044,0.46745436188883194,2.3289757694870814,0.0909090909090909,1,4.927510536586733,0.0,0,0.16819047619047692,11.29781664860722,0.0,0,0,0,0,0.0,0
1685,0.3641805049362706,0.29389558050679315,1.5781916968974787,0.0,1,3.791177848480098,0.0,1,0.0,11.29662512347651,1.0,0,0,0,0,0.0617043054284434,0
1686,0.5006479258781794,0.34839165088030627,2.13926381845669,0.0,1,4.493597520941664,0.0,1,0.16819047619047692,11.29662512347651,1.0,0,0,0,0,0.0617043054284434,0
1687,0.5668968871130463,0.41642379756499254,2.555740116619627,0.0,2,5.622933675070447,0.0,0,0.16819047619047692,11.29586099556803,0.0,0,0,0,0,0.0,0
1688,0.4990365870243172,0.42728694212918555,2.620368488665935,0.0666666666666666,1,5.499776787147344,0.0,0,0.0666666666666666,11.293505860800122,1.0,0,0,0,0,0.0,0
1689,0.3648872052971616,0.2652086944553074,1.9003576164128004,0.0,1,4.53124617819911,0.0,1,0.1428571428571428,11.273187002970884,0.0,0,0,0,0,0.0,0
1690,0.3354815903581648,0.30537541083502934,1.5781916968974787,0.0,1,3.791177848480098,0.0,1,0.16819047619047692,11.270607224854762,1.0,0,0,0,0,0.0,0
1691,0.41573096367796386,0.3156151349151107,2.8409786528159673,0.1111111111111111,2,5.965422441938893,2.0,1,0.0,11.232810920089694,0.0,0,0,0,0,0.0,0
1692,0.3919210190747906,0.27376358104547743,2.02747883622407,0.0,1,4.53124617819911,0.0,0,0.0,11.232355076608805,1.0,0,0,0,0,0.0,0
1693,0.3151438535591911,0.20488506656984146,1.9003576164128004,0.0,1,4.247743390050677,0.0,0,0.0,11.155004966963649,1.0,0,0,0,0,0.0,0
1694,0.4171556053599332,0.29725743430617396,1.7530900455565608,0.0,1,4.604090037328765,3.0,0,0.0,11.050968963121713,0.0,0,0,0,0,0.0,0
1695,0.596277396959236,0.4455466713391355,3.1317391325847916,0.0769230769230768,3,6.612096440953884,0.0,1,0.0769230769230769,10.997073958175386,1.0,0,0,0,0,0.0,0
1696,0.37614043406078546,0.286940959634189,0.6873083347992307,0.0,1,2.8500411746177177,0.0,0,0.16819047619047692,10.963286931864477,0.0,0,0,0,0,0.0,0
1697,0.4984159306582233,0.3482949833823227,2.486198709294026,0.0769230769230768,1,5.122297617673303,0.0,1,0.0,10.940737239017247,3.0,0,0,0,0,0.0,0
1698,0.45487399861670014,0.3150889565635727,1.9003576164128004,0.1111111111111111,1,4.455077643541297,3.0,0,0.0,10.92144496387723,2.0,0,0,0,0,0.0,0
1699,0.3482283681305096,0.2987093049548651,1.3630699522746974,0.0,1,3.9582168355531064,0.0,0,0.0,10.88650102375606,0.0,0,0,0,0,0.0,0
1700,0.5206672070421497,0.35471223279675074,2.9339982734248236,0.0,1,5.981788294261537,0.0,0,0.0476190476190476,10.881248533380475,1.0,0,0,0,0,0.0,0
1701,0.4619874931464521,0.29733934345172436,2.02747883622407,0.0,1,5.041487739320155,2.0,0,0.0,10.877015479695535,1.0,0,0,0,0,0.0,0
1702,0.44816580212858587,0.30399427194889955,1.9003576164128004,0.1111111111111111,1,4.673902717381679,3.0,1,0.1428571428571428,10.86146820524124,1.0,0,0,0,0,0.0,0
1703,0.5136126823935948,0.4159863796884044,3.0955033689148075,0.0799999999999999,1,6.612096440953884,0.0,0,0.04,10.858739458585449,0.0,0,0,0,0,0.0,0
1704,0.596277396959236,0.46745436188883194,3.232444841795873,0.1111111111111111,4,6.612096440953884,4.0,1,0.0149812734082397,10.837931877183577,5.0,1,0,0,0,0.0,1
1705,0.5531816078994651,0.3809374249106174,2.02747883622407,0.0,1,4.740939870241872,0.0,0,0.125,10.81940541581484,0.0,0,0,0,0,0.0,0
1706,0.32890129092928916,0.291938443951861,1.7530900455565608,0.0,1,4.010223684760634,0.0,0,0.0,10.798529027336372,1.0,0,0,0,0,0.0,0
1707,0.4249687688007576,0.283252122505734,3.0955033689148075,0.1111111111111111,1,6.402880321745137,0.0,1,0.04,10.75130711177718,3.0,0,0,0,0,0.0718830213269459,0
1708,0.4166254446283909,0.2765163926695869,2.7373359446348124,0.0,2,6.225715674671406,4.0,0,0.0588235294117647,10.747286977140641,5.0,1,1,0,0,0.0,1
1709,0.37435061867038033,0.2723441930998484,2.02747883622407,0.0,1,4.673902717381679,0.0,0,0.125,10.703990227433048,2.0,0,0,0,0,0.0,0
1710,0.3630367486351818,0.2872221258167193,2.13926381845669,0.0,1,4.773488741708944,0.0,0,0.1111111111111111,10.690723486769627,0.0,0,0,0,0,0.0,0
1711,0.4616268731027009,0.325515885003611,2.41094662751904,0.0,1,5.249172965272331,1.0,0,0.0,10.690523074676172,2.0,0,0,0,0,0.0,0
1712,0.41307106222266105,0.2948608884706426,2.2389865551620343,0.0,1,4.604090037328765,0.0,0,0.0,10.662486810209316,2.0,0,0,0,0,0.0,0
1713,0.3765623089524188,0.3916780738742187,1.5781916968974787,0.0,1,3.731340518499294,0.0,1,0.16819047619047692,10.656734687281986,0.0,0,0,0,0,0.0,0
1714,0.432713575693158,0.36186598879967435,2.555740116619627,0.0,1,5.412691530706211,0.0,1,0.0,10.590140800285544,2.0,0,0,0,0,0.0,0
1715,0.4279000127562825,0.3442244685668331,1.9003576164128004,0.0,1,4.333833913844431,0.0,0,0.0,10.587978928685901,2.0,0,0,0,0,0.0,0
1716,0.3876052496896839,0.3065336895482544,2.2389865551620343,0.0,1,4.6393584901924445,0.0,0,0.1,10.563270884334637,1.0,0,0,0,0,0.0,0
1717,0.4529485203342253,0.3942897865702731,2.3289757694870814,0.0,1,4.985440800681518,0.0,0,0.16819047619047692,10.555270981615802,0.0,0,0,0,0,0.0,0
1718,0.3254884605931771,0.2277416414010942,1.08399268904421,0.0,1,3.314162084074354,0.0,0,0.16819047619047692,10.541114599788031,0.0,0,0,0,0,0.0,0
1719,0.425746855161559,0.29960679016862185,2.41094662751904,0.0,1,5.199521720558598,1.0,0,0.0,10.493662863800509,2.0,0,0,0,0,0.0,0
1720,0.27707612979705676,0.158571358354337,0.6873083347992307,0.0,1,2.736796292436416,0.0,0,0.0,10.457072621176247,0.0,0,0,0,0,0.0,0
