com,sim_content,sin_comment,word_count,duplicate_word_ratio,no_of_sentences,length_of_comment,num_of_punctuations,is_period_sequence,stop_word_ratio,post_coment_gap,black_word_count,is_link,is_youtube_link,is_number,is_mail,comment_duplication,classifier_val 
Ugwo_N5tyVQXnYlLjNZ4AaABAg,0.08040788196885287,0.11608583045568009,3,0.0,1,19,0,0,0.0,80.15,0,0,0,0,0,0,0
UgxEJCD0QA2ak71I7aJ4AaABAg,0.1623252649780564,0.26500212275524637,6,0.0,1,39,0,0,0.0,79.88333333333334,0,0,0,0,0,0,0
Ugxx0ZU9ndzB_jeTB6p4AaABAg,0.3797728422404465,0.4232478816811858,22,0.045454545454545414,2,141,0,0,0.0,75.85,1,0,0,0,0,0,0
UgxvixCq9T__JcXozPx4AaABAg,0.12181617580794299,0.20314161079830856,8,0.0,1,37,0,0,0.0,68.78333333333333,0,0,0,0,0,0,0
Ugw50pepGWjPFpKQ9B94AaABAg,0.07009958873803089,0.12692818161604827,2,0.0,1,7,0,0,0.0,66.78333333333333,0,0,0,0,0,0,0
UgzQS_jBS_sRdauOCBV4AaABAg,0.021308482546863957,0.15343160845843104,2,0.0,1,10,0,1,0.0,59.15,0,0,0,0,0,0,0
UgxzURbVZxTFtfAfK_p4AaABAg,0.18289777777808353,0.28859396026907413,7,0.0,2,44,0,1,0.0,52.083333333333336,0,0,0,0,0,0,0
UgyNb5vFWqqRwbvJt3V4AaABAg,0.29697936523534085,0.3440050478890536,15,0.0,1,99,0,1,0.06666666666666667,45.5,0,0,0,0,0,0,0
UgxI8SD48lOGJ-jxsG54AaABAg,0.22606076505747144,0.3061334826352069,18,0.05555555555555558,2,96,2,0,0.0,45.166666666666664,1,0,0,0,0,0,0
UgxvkokqjkHh-fuGzVJ4AaABAg,0.18046060132384217,0.22278247172352605,2,0.0,1,12,0,0,0.0,40.53333333333333,0,0,0,0,0,0,0
UgwQtBM7-bWvbVGtqbN4AaABAg,0.13439404125844145,0.21963845838131293,8,0.0,1,49,7,0,0.0,34.266666666666666,1,0,0,0,0,0,0
Ugw7gDiW3tAhTQc76zp4AaABAg,0.05912433462761437,0.15049246239946043,5,0.0,1,27,0,0,0.0,30.383333333333333,0,0,0,0,0,0,0
UgxsmQZovvW8p14q7gt4AaABAg,0.2823519935603798,0.40217152988557964,21,0.04761904761904767,2,121,0,1,0.047619047619047616,29.916666666666668,1,0,0,0,0,0,0
UgyOk8E4_noAkOuNvqN4AaABAg,0.10090959009845253,0.12724307043037464,6,0.0,1,35,0,0,0.0,23.283333333333335,1,0,0,0,0,0,0
UgywsTY3qxwfhEsRek94AaABAg,0.0994737378158617,0.13755063730000378,4,0.0,1,21,0,0,0.0,18.2,2,0,0,0,0,0,0
Ugw-tSI55hj_oXw8CMp4AaABAg,0.32628400158742865,0.3254352676434658,16,0.0,1,102,0,0,0.0,16.2,2,0,0,0,0,0,0
UgycaPMdMRDeV4b6dqJ4AaABAg,0.30154372311331606,0.3137737003252638,8,0.0,1,50,0,1,0.125,10.066666666666666,1,0,0,0,0,0,0
Ugxj151-1dG4dN7qckZ4AaABAg,0.35464555017251415,0.3521663756861934,23,0.04347826086956519,3,133,0,0,0.043478260869565216,3.9833333333333334,5,0,0,0,0,0,1
UgypBREMUToNQSLI0W54AaABAg,0.10511275851505884,0.14789561115521446,5,0.0,1,23,0,0,0.0,0.9,0,0,0,0,0,0,0
Ugxmv5Is9TInMfFxh7h4AaABAg,0.054461192712605015,0.23749628340315715,2,0.0,1,6,0,0,0.0,0.7333333333333333,1,0,0,0,0,0,0
Ugx18OdhnjkAtm4_kvF4AaABAg,0.09103842709035506,0.1437101818463514,3,0.0,1,14,0,0,0.0,489613.3,0,0,0,0,0,0,0
Ugy3Fx_GQfOtmO9C2kF4AaABAg,0.06445765833196813,0.15345635786186776,5,0.19999999999999996,1,18,0,0,0.0,488175.95,0,0,0,0,0,0,0
UgxCTzZDv-L9XYzGWEB4AaABAg,0.31090157719735084,0.34117779148127625,9,0.0,1,53,0,0,0.0,454490.15,0,0,0,0,0,0,0
UgxASPCwYx4JjumZvc94AaABAg,0.06443114305550376,0.12527967608089574,3,0.0,1,20,0,1,0.0,454295.48333333334,0,0,0,0,0,0,0
UgxYCLuvtZ2IGy0zFfl4AaABAg,0.036129264688146506,0.14689743465971947,4,0.0,1,13,1,0,0.0,450638.9666666667,0,0,0,0,0,0,0
UgxqiBpmrjPBF85UBph4AaABAg,0.14376847696426343,0.15521482817130772,3,0.0,1,17,0,0,0.0,441622.88333333336,0,0,0,0,0,0,0
UgwvNhFKsoQlBIw_cwZ4AaABAg,0.17416819742255188,0.22922204250345252,5,0.0,1,24,0,1,0.0,439035.7,0,0,0,0,0,0,0
UgzvVukiZix7TI5hSo94AaABAg,0.20217756547988341,0.22457852436900178,13,0.0,1,71,0,1,0.07692307692307693,433302.05,0,0,0,0,0,0,0
UgwNHnDQ5_wOohyCxa94AaABAg,0.17346680148242855,0.18472242697637675,9,0.0,1,48,0,0,0.1111111111111111,415404.01666666666,0,0,0,0,0,0,0
Ugx7M0UE9ppLHeuCtQ14AaABAg,0.1540330233120558,0.1696257357487,4,0.0,1,20,1,0,0.0,411321.76666666666,0,0,0,0,0,0,0
UgxhsLjN3Tz3Lk1K5-N4AaABAg,0.056120087739491814,0.12095549290808004,5,0.0,1,21,0,0,0.2,407566.86666666664,0,0,0,0,0,0,0
UgzDgwieIa3fxh7OdLJ4AaABAg,0.0472057588690807,0.11185111521752542,3,0.0,1,15,0,0,0.3333333333333333,393280.9666666667,0,0,0,0,0,0.0,0
Ugzlpb6sajCgGnjDorl4AaABAg,0.4258150229459245,0.3477669085910093,5,0.0,1,37,0,0,0.0,393279.1,1,0,0,0,0,0.0,0
Ugz8vFIzx11ty2m5S5N4AaABAg,0.1187829428376791,0.23202653423580907,4,0.0,1,31,0,0,0.0,340588.2833333333,2,0,0,0,0,0,1
UgzX9kLikdNoQxDi29Z4AaABAg,0.2841101435323424,0.30717804047028463,5,0.0,1,30,0,0,0.2,327737.85,0,0,0,0,0,0,0
UgzeZ16xtsWZwMEcNnF4AaABAg,0.050585887532151104,0.09004701756611636,6,0.0,1,35,0,0,0.0,298085.5,0,0,0,0,0,0,0
UgwDP9Pyrumuzbyjjp94AaABAg,0.12064272213158343,0.1565847724894163,3,0.0,1,12,1,0,0.0,266399.36666666664,0,0,0,0,0,0,0
UgwfJvyJPIygngwW9xV4AaABAg,0.3731846656957935,0.4554252035269884,35,0.11428571428571432,5,188,1,1,0.0,243970.96666666667,7,0,0,0,0,0,0
UgwDzsfR9wAEQzjTH-t4AaABAg,0.2403435767211506,0.28739025379858635,7,0.0,1,46,0,0,0.0,225483.78333333333,0,0,0,0,0,0,0
UgxRB60DeYfZwbKF0O94AaABAg,0.010379176319171552,0.08002473451075569,3,0.0,2,12,8,1,0.0,199979.91666666666,0,0,0,0,0,0,0
UgyNhb68MK2JStYctx14AaABAg,0.09267110444482324,0.2104081967773659,5,0.0,1,31,0,0,0.0,198432.01666666666,1,0,0,0,0,0.0,1
UgzzvRsDi6XqUQhEd1N4AaABAg,0.07423483214623351,0.2600488583078425,3,0.0,1,13,0,0,0.0,198430.6,1,0,0,0,0,0.0,0
UgzNbDGe9C0N2knwfPR4AaABAg,0.042825241485084695,0.11982847634648011,5,0.0,1,21,0,0,0.0,134598.43333333332,0,0,0,0,0,0,0
Ugx9-8domk0AAsD8ld54AaABAg,0.05161794164946009,0.2121251568674727,3,0.0,1,10,0,0,0.0,124735.85,0,0,0,0,0,0,0
Ugx64lQ9FTw4DeHK3eN4AaABAg,0.312092344734462,0.3159655325998609,8,0.0,2,48,0,0,0.125,116673.1,0,0,0,0,0,0,0
UgxYrlyX0KBtOddCWOp4AaABAg,0.16872696155664962,0.20657657551077685,3,0.0,1,16,1,0,0.0,107396.8,0,0,0,0,0,0,0
Ugy7Tkvt1UW_rcsDsZp4AaABAg,0.15498324039859138,0.2172999253261466,6,0.0,1,29,0,0,0.0,72000.05,0,0,0,0,0,0,0
UgwTQvtBM2c4AM5Lvy14AaABAg,0.08373271946393065,0.2052993142519073,3,0.0,1,12,0,0,0.0,62196.86666666667,1,0,0,0,0,0,0
UgwrcixCYT27srK9No94AaABAg,0.28301816406993613,0.37597161259640366,12,0.0,1,65,0,0,0.0,60507.26666666667,2,0,0,0,0,0,0
UgyvMgOp-KOE7-T_y0p4AaABAg,0.16368587800009216,0.29460035407963436,7,0.1428571428571429,1,33,1,0,0.0,60087.5,0,0,0,0,0,0,0
UgzdN0gRWK-OHRm2EGd4AaABAg,0.21512962234760927,0.23820860802806945,18,0.11111111111111116,1,86,1,0,0.0,59684.28333333333,3,0,0,0,0,0,0
UgygsA5xrl7oAS0HVZF4AaABAg,0.17970633211911435,0.2728089447884958,10,0.0,1,51,0,0,0.2,58154.6,2,0,0,0,0,0,0
UgyNxSwXzU1N3Dj5Qnd4AaABAg,0.4114731875110475,0.4225299317829353,7,0.0,1,47,0,0,0.0,44637.5,2,0,0,0,0,0,0
UgwrQQZYxV2gYZgk6354AaABAg,0.050904050787014425,0.2442144091498844,3,0.0,1,11,0,0,0.0,27262.65,0,0,0,0,0,0,0
Ugx46qNTEDJYQgxb2nt4AaABAg,0.20724890842951474,0.3048523154067812,5,0.0,1,30,0,0,0.2,24291.583333333332,0,0,0,0,0,0,0
Ugzl4vRX4LPA65Pxkht4AaABAg,0.0683795453627603,0.19473223424392438,4,0.0,1,21,0,0,0.0,23901.733333333334,0,0,0,0,0,0,0
UgwfNjSbfdtCttc2UOV4AaABAg,0.049893360611605375,0.17455786737170018,3,0.0,1,16,0,1,0.0,22717.6,0,0,0,0,0,0,0
UgyvUsg3rbVYhLM4c494AaABAg,0.22719762819050043,0.2559538728901714,9,0.0,1,44,0,0,0.0,21716.866666666665,1,0,0,0,0,0,0
UgwhuFYxA5i-ql9cF514AaABAg,0.24491997368653065,0.3566349157624084,17,0.0,1,98,0,0,0.0,21140.283333333333,0,0,0,0,0,0,0
Ugx8_SKE59hJaZSxMPx4AaABAg,0.026525162981025904,0.08036090065119225,7,0.0,1,46,1,0,0.0,20943.466666666667,0,0,0,0,0,0,0
UgxxkGDdckNxa709sgl4AaABAg,0.11427024939281082,0.1462873369582189,5,0.0,1,25,1,0,0.2,20881.266666666666,1,0,0,0,0,0,0
UgxAiUNp6Y2bH0rhe6p4AaABAg,0.3610936484996263,0.3692210811197654,17,0.11764705882352944,1,90,0,0,0.11764705882352941,20345.116666666665,1,0,0,0,0,0,0
UgzT597QirQnenCxyEJ4AaABAg,0.17833069192481313,0.22984620050829038,6,0.0,1,30,1,0,0.0,20331.95,0,0,0,0,0,0,0
Ugyo4c-yc_fkeds5qO94AaABAg,0.20305240314124048,0.2560324168272296,3,0.0,1,17,0,0,0.0,20048.0,0,0,0,0,0,0,0
UgyYssrlMwy84afyTg94AaABAg,0.1825006739683555,0.30868262583007766,10,0.0,1,68,0,0,0.0,19662.383333333335,0,0,0,0,0,0,0
UgxeyDi3BvnpbqtgY-h4AaABAg,0.022145082617582613,0.1816123359805542,3,0.0,1,14,1,0,0.0,19516.583333333332,0,0,0,0,0,0,0
Ugy185g7wM45GaF9Mc94AaABAg,0.30842641369186047,0.3313849978212163,9,0.0,1,52,0,0,0.0,19407.666666666668,1,0,0,0,0,0,0
UgyAJ26im-XXhMAXtzp4AaABAg,0.09600217485116584,0.1403728641366682,6,0.0,1,27,0,0,0.16666666666666666,18811.366666666665,0,0,0,0,0,0,0
Ugxxfv270859P7-pGYZ4AaABAg,0.29416796280013174,0.26558330484806175,10,0.0,1,53,0,0,0.0,18797.116666666665,1,0,0,0,0,0,0
UgybOis_sctkuU3XWE94AaABAg,0.21461169020148171,0.2343294458661412,9,0.0,1,47,0,0,0.1111111111111111,18374.8,1,0,0,0,0,0,0
UgxqbeRQ5s5jBBgUcgV4AaABAg,0.18388710675574013,0.2583228254362863,11,0.0,2,52,0,1,0.0,18230.983333333334,0,0,0,0,0,0,0
UgyCzlt2OKeVbD8YrSF4AaABAg,0.2259748594956461,0.24688298118019858,5,0.0,1,25,0,0,0.0,18015.566666666666,0,0,0,0,0,0,0
UgzDLNdt2UvfCb-wEXx4AaABAg,0.14445299162692887,0.24652592060297365,20,0.050000000000000044,2,114,4,0,0.0,17983.083333333332,6,1,1,0,0,0,1
UgxvCMutsGZ1pS0OqNZ4AaABAg,0.22077263447312065,0.25324197530655423,5,0.0,1,38,0,0,0.0,17625.233333333334,1,0,0,0,0,0,1
UgwgT63w8o6B9PrUSwZ4AaABAg,0.24198297143019207,0.35466661981272574,8,0.0,1,56,1,0,0.0,17514.866666666665,0,0,0,0,0,0,0
UgwXGesc6tLarlB8oiF4AaABAg,0.22046248369242175,0.22566107962862617,7,0.0,1,39,0,0,0.0,17472.433333333334,4,0,0,0,0,0,1
UgzcU1od93cFyfm6-sZ4AaABAg,0.3792006563847097,0.37105860636884613,26,0.038461538461538436,4,144,0,1,0.038461538461538464,17320.55,1,0,0,0,0,0,0
UgwQNDOQczQSelnKolN4AaABAg,0.07029629172581896,0.22169384679708984,3,0.0,1,16,0,0,0.0,17312.583333333332,0,0,0,0,0,0,0
Ugz-JinLxAKaCLiLUAV4AaABAg,0.27112046262793243,0.23920166413481414,7,0.0,1,42,0,0,0.0,17304.8,1,0,0,0,0,0,0
UgxYly2NrEyT3bDu3CJ4AaABAg,0.22740373504141403,0.2716400050612643,21,0.04761904761904767,2,117,0,0,0.0,17303.916666666668,4,0,0,0,0,0,0
UgyEIekI-MaTkyHfLrd4AaABAg,0.2051763529716193,0.25714021910189105,11,0.0,2,52,0,1,0.09090909090909091,17248.3,1,0,0,0,0,0,0
UgzWrnvW2S8j9JAcOhp4AaABAg,0.3691623587690721,0.3589239737639964,12,0.08333333333333337,1,67,0,0,0.08333333333333333,17224.383333333335,4,0,0,0,0,0,0
UgzksHzKPXpQKHAuel94AaABAg,0.1693698919086993,0.24790354404996295,5,0.0,1,27,0,0,0.0,17202.4,0,0,0,0,0,0,0
UgwAO4nmxkFpJJ-iHY14AaABAg,0.08927389391987155,0.18022368873952344,5,0.0,1,31,0,1,0.0,17161.9,0,0,0,0,0,0,0
UgyehTL_Wa7EWRUno-N4AaABAg,0.26894427674839283,0.3035428850202924,23,0.04347826086956519,1,119,2,0,0.0,17091.45,7,0,0,0,0,0,0
Ugw8AJGgpdcG8x0NADt4AaABAg,0.04328158616794632,0.10888187950398358,5,0.0,1,20,0,1,0.0,17081.5,0,0,0,0,0,0,0
Ugy5aCvI_yMmY3l4g6R4AaABAg,0.08012885209171533,0.14104932422741034,3,0.0,1,15,0,0,0.0,16703.083333333332,1,0,0,0,0,0,1
UgwHCEVbLGYngMkXMad4AaABAg,0.3442121300591545,0.2921671468026086,8,0.0,1,51,0,0,0.0,16661.666666666668,0,0,0,0,0,0,0
UgxkTUtsnCdANsOYFgl4AaABAg,0.20999633776691418,0.33300579590007334,10,0.09999999999999998,1,56,0,0,0.0,15987.6,0,0,0,0,0,0,0
UgzKY0X5baQTCAhj1wd4AaABAg,0.21565783208590808,0.28335612853465303,11,0.09090909090909094,1,56,2,1,0.09090909090909091,15876.016666666666,0,0,0,0,0,0,0
UgwvOQMyfbyFXv1ws_d4AaABAg,0.09833835858419901,0.18384098381528216,2,0.0,1,9,2,0,0.0,15771.15,0,0,0,0,0,0,0
UgyKPFlO877J25Wfnq94AaABAg,0.2922082564039198,0.27629395656152783,13,0.0,2,78,0,0,0.0,15331.733333333334,2,0,0,0,0,0,0
UgyL8P03JAiinlnx-6R4AaABAg,0.6105920796565297,0.5590208832452137,199,0.29648241206030146,18,1115,19,0,0.05025125628140704,14603.833333333334,40,1,0,0,0,0,1
Ugxo0CSV5mXJbOdaZqd4AaABAg,0.23410987764352642,0.2987197610578852,6,0.0,1,34,0,0,0.0,14271.366666666667,0,0,0,0,0,0,0
Ugx1WaAu2nnVfsz6JDF4AaABAg,0.21613062162065302,0.3120893922709976,7,0.0,1,42,0,0,0.0,14166.15,0,0,0,0,0,0,0
UgwHp-F5v0W4DwoBXTN4AaABAg,0.3801569486222914,0.4782651467175669,27,0.03703703703703709,2,171,0,1,0.0,13765.7,1,0,0,0,0,0,0
Ugwc5ELq7KATux1ng0J4AaABAg,0.07343756303974926,0.1549180551923407,2,0.0,1,6,0,0,0.0,13162.516666666666,0,0,0,0,0,0,0
UgwMdGYJn83xlHYNbeh4AaABAg,0.296979936051145,0.2997002695948482,10,0.0,1,49,0,0,0.1,12902.483333333334,0,0,0,0,0,0,0
UgyAJBotk2ruM31c2eR4AaABAg,0.15026113510720132,0.3484245881101236,16,0.0,1,85,0,0,0.0,12708.866666666667,1,0,0,0,0,0,0
UgzM2y0Q-rpKBwHXsGV4AaABAg,0.4531000571713641,0.40830384868083364,32,0.09375,4,180,0,1,0.0,12542.016666666666,3,0,0,0,0,0,0
UgzllcuoStDr93DSzTJ4AaABAg,0.10204762987669627,0.18561011874883443,4,0.0,1,25,0,0,0.0,12155.4,0,0,0,0,0,0,0
Ugyd4T7vYccYCODEHH54AaABAg,0.1495148416002752,0.19019909635444482,6,0.0,1,32,0,0,0.0,11642.816666666668,1,0,0,0,0,0,0
UgwMDBPqKakVhEn5JD94AaABAg,0.034735067030174066,0.15240536321029172,3,0.33333333333333337,1,12,0,0,0.0,11634.883333333333,0,0,0,0,0,0,0
UgwUEiTmUARoyL0-mXR4AaABAg,0.18056146839685328,0.20971661260997712,5,0.0,1,25,0,0,0.2,11321.05,1,0,0,0,0,0,0
Ugzl7FVpE1bTvnRpF7J4AaABAg,0.11778918375598645,0.14421029318424622,4,0.0,1,19,0,0,0.0,10871.933333333332,0,0,0,0,0,0.0,0
Ugx49KDfdC5ooFFwinJ4AaABAg,0.08157321608725192,0.16103307605466835,4,0.0,1,16,0,0,0.0,10869.833333333334,1,0,0,0,0,0.0,0
UgwsB1V0Cl9-9UNyvFR4AaABAg,0.2762116601439884,0.2466543921211863,5,0.0,1,24,0,0,0.2,10724.35,1,0,0,0,0,0,0
UgzUOQrT9Exc9B2D0Eh4AaABAg,0.20035042282013987,0.2628824163589871,9,0.0,1,45,0,0,0.0,10088.216666666667,1,0,0,0,0,0,0
Ugzerd3UIix6lTNWGE94AaABAg,0.1957222767599242,0.29743143784446385,6,0.0,1,33,0,0,0.16666666666666666,9805.7,0,0,0,0,0,0,0
UgyKPj-2K2c2oUX1ZsZ4AaABAg,0.19721395904634995,0.2510240450055952,6,0.0,1,31,0,1,0.16666666666666666,9629.716666666667,0,0,0,0,0,0,0
UgzU2v8wcTVN4QBhF_94AaABAg,0.09270470178028906,0.2687721685113745,2,0.0,1,14,0,0,0.0,9483.383333333333,1,0,0,0,0,0,0
UgzV0H100UDIt9PWKoZ4AaABAg,0.10124078176108804,0.10825568871789906,3,0.0,2,15,0,1,0.0,8382.15,0,0,0,0,0,0,0
Ugx6lSMdMAOK5u5HE114AaABAg,0.14791606762392345,0.22439915520803108,7,0.0,1,41,0,0,0.0,8297.05,1,0,0,0,0,0,1
Ugzy14Nv8jhMLYwAJCN4AaABAg,0.18091713518267988,0.1767237891687011,13,0.23076923076923073,1,66,0,0,0.0,8295.85,2,0,0,0,0,0,0
UgySh_no2StZkz4hW454AaABAg,0.22032110439885008,0.1835068696914655,4,0.0,1,22,0,0,0.0,8131.933333333333,1,0,0,0,0,0,0
UgxtOzKm3jeN28tZuL54AaABAg,0.18265443814196122,0.17437367746479898,7,0.0,1,37,0,0,0.0,8097.466666666666,1,0,0,0,0,0,0
Ugz46pNgoln16dzvY1l4AaABAg,0.0677702504472767,0.21141453233717394,3,0.0,1,14,0,0,0.0,8030.416666666667,0,0,0,0,0,0,0
UgzASyM1pcHVe1AHcLV4AaABAg,0.2652142120091701,0.2677490240473688,7,0.0,1,40,0,0,0.0,7997.2,0,0,0,0,0,0,0
Ugzy45w7sNRNSq9RZlh4AaABAg,0.2131869841486293,0.335078601314285,13,0.15384615384615385,1,74,0,1,0.0,7457.966666666666,0,0,0,0,0,0,0
Ugz3bBEqO15gaAdbADR4AaABAg,0.3220374663132398,0.4022284881320088,37,0.1351351351351351,1,197,0,0,0.02702702702702703,7449.7,7,0,0,0,0,0,0
Ugyo4JHFziCZtW3eYdJ4AaABAg,0.14121425339372795,0.15280172333978062,11,0.0,1,64,5,0,0.0,7319.883333333333,0,1,1,0,0,0,1
UgxT0VDNLd7D5NOZJUV4AaABAg,0.097355720209638,0.17590936749015254,3,0.0,1,14,0,0,0.0,6791.066666666667,0,0,0,0,0,0,0
UgzkFAigDtodod2BNcF4AaABAg,0.2880118156275806,0.31167980409388896,10,0.0,1,56,4,0,0.0,6488.05,1,0,0,0,0,0,0
Ugwo1u8oWCVESP2hmX54AaABAg,0.31195129745990813,0.3010980953366378,7,0.0,1,43,4,0,0.0,6407.416666666667,2,0,0,0,0,0,0
UgzQw_sc-YnPFACjiol4AaABAg,0.2681029270925226,0.24903703126906487,15,0.06666666666666665,1,90,1,0,0.0,6375.183333333333,0,0,0,0,0,0,0
UgxPb_HZeqJsvSgb_w54AaABAg,0.15757412569369147,0.22819081552595571,16,0.0,1,92,4,0,0.0625,6325.183333333333,2,1,1,0,0,0,1
UgxVjvgHSHtQoHbgMCZ4AaABAg,0.4454146505137247,0.42470391865246104,27,0.0,1,168,1,0,0.037037037037037035,6031.283333333334,2,0,0,0,0,0,0
UgyNkw892UrsjTqxGYp4AaABAg,0.11912501018448735,0.13669337766407036,8,0.125,1,30,0,0,0.125,5915.016666666666,1,0,0,0,0,0,0
UgywpN2297sRc_nseYx4AaABAg,0.19835010102616038,0.27603714466365586,14,0.0,3,82,1,1,0.07142857142857142,5795.15,2,0,0,0,0,0,0
UgwPQwkb8AmfSg1pUHh4AaABAg,0.2177865348477086,0.3017946417724763,5,0.0,1,28,0,0,0.0,5752.4,1,0,0,0,0,0,0
Ugzov2ysgGugm7iWqDR4AaABAg,0.09318202943123985,0.25502691790340926,8,0.125,1,36,0,1,0.0,5685.566666666667,0,0,0,0,0,0,0
UgwkYwAFaYx2oZfUHdd4AaABAg,0.12903249585642423,0.33201727694337635,7,0.0,1,36,0,0,0.0,5601.083333333333,1,0,0,0,0,0,0
UgxzVReL36jLSvtLXDB4AaABAg,0.3302597161831012,0.3525695846783627,18,0.0,1,99,0,0,0.0,5271.45,2,0,0,0,0,0,0
UgyQlGVISB5Zf8KY4sd4AaABAg,0.19621613901038756,0.2763401288280722,7,0.0,1,41,0,0,0.14285714285714285,5200.716666666666,0,0,0,0,0,0,0
UgzjNrt3SCXEi-w8BwN4AaABAg,0.17445484006925277,0.23089675163216997,8,0.125,1,48,0,0,0.0,5093.683333333333,0,0,0,0,0,0,0
UgxhxymD-6fclVFeu494AaABAg,0.1745013794060454,0.3232909695982483,6,0.0,1,34,0,0,0.0,5024.3,1,0,0,0,0,0,0
UgweN498WaPy6cBvvWp4AaABAg,0.10421483334378892,0.19361582065984959,10,0.0,3,59,0,1,0.0,4718.3,2,0,0,0,0,0,0
Ugwf8OKcUHRA5X_1C0Z4AaABAg,0.15482708360645092,0.18765366590596352,7,0.0,1,41,0,0,0.0,4411.95,0,0,0,0,0,0,0
Ugx8rG6VlJh8gmu-b3l4AaABAg,0.15325982241509892,0.1966576874698508,6,0.0,1,32,0,0,0.0,4012.1666666666665,1,0,0,0,0,0,0
UgwuxMdYse0MBSjhM914AaABAg,0.12500411247944132,0.16136252686499658,3,0.0,1,12,0,0,0.0,4004.95,0,0,0,0,0,0,0
Ugy6UvwNVNL3XUolyZp4AaABAg,0.07004975574407885,0.14587738484361293,3,0.0,1,19,0,0,0.0,3715.4,0,0,0,0,0,0,0
Ugz5D6x6vLF6RUx--bF4AaABAg,0.1403471933288061,0.16725064396146191,33,0.6363636363636364,6,214,13,0,0.0,3654.7166666666667,9,0,0,0,0,0,1
UgweOgUjskf-SidPlOd4AaABAg,0.25902671155815044,0.32117947384295137,13,0.0,3,82,0,1,0.07692307692307693,3634.4333333333334,0,0,0,0,0,0,0
UgyMWJV3wp966b6Pw_R4AaABAg,0.20931986529162147,0.29268499472433335,7,0.0,1,36,0,1,0.0,3576.983333333333,2,0,0,0,0,0,0
UgwrRlSd7D7M92CvyP94AaABAg,0.22954783007015805,0.2690381962911918,9,0.11111111111111116,1,42,0,0,0.0,3115.2833333333333,0,0,0,0,0,0,0
UgyYz6BOWgMCBzWlxUt4AaABAg,0.13050303295484234,0.13108582227862697,7,0.0,2,44,0,1,0.0,3101.983333333333,0,0,0,0,0,0,0
Ugw9xFzMJnMAmb-NON14AaABAg,0.22912364527373608,0.3037319833067177,34,0.1470588235294118,7,172,0,1,0.058823529411764705,3094.6,3,0,0,0,0,0,0
Ugz4endlDtc6WhP_v2B4AaABAg,0.16916195606167583,0.2984015682116561,6,0.0,1,36,0,1,0.0,3033.366666666667,0,0,0,0,0,0,0
UgxMXea3QTSkul1PH754AaABAg,0.2550980466546133,0.2730324865129624,11,0.0,1,63,0,0,0.09090909090909091,3003.8,0,0,0,0,0,0,0
UgxVzqLPnRNHkV7OQZR4AaABAg,0.17608787264110218,0.2878798068107556,6,0.16666666666666663,1,30,0,0,0.0,2979.4166666666665,1,0,0,0,0,0,0
UgxzpXQ7usAwevh-Sqh4AaABAg,0.28754500068078126,0.34007028216072954,10,0.0,2,64,0,1,0.0,2961.35,1,0,0,0,0,0,0
UgybrSQPOG3cpF2cMeh4AaABAg,0.12946564668860855,0.2014558782956996,7,0.1428571428571429,2,29,0,0,0.0,2939.0,0,0,0,0,0,0,0
UgxQXSHLCIt2mMAjkwN4AaABAg,0.2402888110202996,0.3490570431374703,7,0.0,1,40,0,1,0.0,2934.616666666667,0,0,0,0,0,0,0
Ugxrx9RZc0ie4u5e2-R4AaABAg,0.36853297528677215,0.3910679038376507,31,0.12903225806451613,2,217,7,1,0.0,2868.7833333333333,9,0,0,0,0,0,1
UgwWJ6tO9NdJBpcpT694AaABAg,0.18206488680649827,0.30571847198858737,7,0.0,1,39,0,0,0.0,2509.0666666666666,2,0,0,0,0,0,0
Ugz3W0tJ6YpZhAXC53J4AaABAg,0.0829138524525673,0.13048676283107596,5,0.0,2,22,0,1,0.0,2400.483333333333,1,0,0,0,0,0.0,0
Ugxeyvrs-pZCOyk_y1J4AaABAg,0.14520889439801338,0.2127571127499933,2,0.0,1,12,0,0,0.5,2395.1,0,0,0,0,0,0.0,0
UgzjeILipFb1xAIipBR4AaABAg,0.16203070129749472,0.18762580878777102,11,0.18181818181818177,1,55,0,0,0.0,2284.133333333333,1,0,0,0,0,0,0
Ugxx_8Ct1Wk36Sb6VYZ4AaABAg,0.10560064422926192,0.24576281236840314,9,0.0,3,52,0,1,0.0,2202.2,1,0,0,0,0,0,0
UgwY97nwXNqOL0S6BHt4AaABAg,0.02816502695940792,0.28276958912039446,4,0.25,2,15,0,1,0.0,2178.8166666666666,0,0,0,0,0,0,0
Ugxh2ed-p6q11GuBAjN4AaABAg,0.2801037528367623,0.32016461257044154,15,0.0,1,81,0,0,0.06666666666666667,2167.2,4,0,0,0,0,0,0
Ugxw0lAgX_wFUchY_Jh4AaABAg,0.14775696792526527,0.2259894059067967,4,0.0,1,21,0,0,0.25,2040.45,0,0,0,0,0,0,0
UgzIPyB7G7CYgMIJd8p4AaABAg,0.09619669352417805,0.14496181807142855,3,0.0,1,16,0,1,0.0,1985.9166666666667,1,0,0,0,0,0,0
Ugy5nThC00K1it5SuqV4AaABAg,0.1553986779317078,0.14205210745003746,10,0.0,2,44,0,0,0.0,1934.75,1,0,0,0,0,0,0
UgxyYQFkPXXQIcwedlF4AaABAg,0.14451245316176925,0.1681440512649037,10,0.0,1,62,0,0,0.0,1910.75,0,0,0,0,0,0,0
