,sim_content,sim_comment,word_count,duplicate_word_ratio,no_of_sentences,length_of_comment,num_of_punctuations,is_period_sequence,post_coment_gap,black_word_count,is_link,is_youtube_link,is_number,comment_duplication,is_spam
6125,0.2074548416131146,0.459221502768938,1.6833866671013589,0.0,1,3.9889840465642745,0.0,0,18.493195812731628,0.0,0,0,0,0.0,0
6126,0.33738616659347664,0.35417409780627607,2.336766292357613,0.0,1,4.709530201312334,0.0,0,18.490091609101512,0.0555555555555555,0,0,0,0.0,0
6127,0.118227595886518,0.22475340188562506,2.336766292357613,0.0555555555555555,1,4.51085950651685,0.0,0,18.43520690205585,0.0555555555555555,0,0,0,0.0,0
6128,0.3832704634544624,0.4455187391538051,2.4039818902358454,0.05,1,4.955827057601261,0.0,0,18.33070648243373,0.0,0,0,0,0.0,0
6129,0.3866042670910064,0.34360642895212573,2.58961306307408,0.037037037037037,3,4.927253685157205,0.0,1,18.269968352053997,0.037037037037037,0,0,0,0.0,0
6130,0.10944004423701399,0.13446798620121753,1.011389276208988,0.0,1,3.1354942159291497,0.0,0,18.02092295457813,0.0,0,0,0,0.0,0
6131,0.16983926463893415,0.29831378843348166,1.6833866671013589,0.0,1,3.784189633918261,0.0,0,17.965905763050444,0.0,0,0,0,0.0,0
6132,0.13201212438643997,0.12797889178060481,0.6577184652347845,0.0,1,2.0794415416798357,0.0,0,17.860407344749316,0.0,0,0,0,0.0,0
6133,0.4054804267013439,0.3868590646220897,2.8478832172455744,0.4825581395348837,3,5.108366782589594,6.0,0,17.796969571110363,0.005813953488372,1,0,0,0.0,0
6134,0.18542428619301074,0.19517306448408925,1.426888666448961,0.0,1,3.4657359027997265,0.0,0,17.65253666371301,0.0,0,0,0,0.0,0
6135,0.31503723332328437,0.2894395856867809,2.1221975068919443,0.0,1,4.430816798843313,0.0,0,17.646579997524007,0.0,0,0,0,0.0,0
6136,0.2657440646905528,0.32520733717796607,2.2178666593921377,0.0,3,4.418840607796598,0.0,1,17.538665860135506,0.0,0,0,0,0.0,0
6137,0.3594918810475288,0.3285478056298369,2.672248351290977,0.032258064516129,3,5.108366782589594,0.0,1,17.333381367146973,0.0,0,0,0,0.0,0
6138,0.2773185209849987,0.21886433141276712,1.567510066475342,0.0,1,3.828641396489095,0.0,0,17.29491123532989,0.0,0,0,0,0.0,0
6139,0.27959102284597726,0.2034482723854103,1.6833866671013589,0.0,1,3.7612001156935624,0.0,0,17.216334328296156,0.1428571428571428,0,0,0,0.0,0
6140,0.1919072552885069,0.3662462615487232,2.299846523196176,0.0588235294117647,1,4.59511985013459,0.0,0,17.069564781596554,0.0,0,0,0,0.0,0
6141,0.10999579809912569,0.19170820128090438,1.567510066475342,0.0,3,3.295836866004329,0.0,0,16.98167578760697,0.0,0,0,0,0.0,0
6142,0.39026477832629286,0.355273934326336,2.8478832172455744,0.0727272727272727,3,5.108366782589594,0.0,0,16.978643864176053,0.0,0,0,0,0.1112518127950819,0
6143,0.3176006293953968,0.348108400105848,2.0078369533566427,0.0,1,4.204692619390966,0.0,0,16.958877771385744,0.0,0,0,0,0.0,0
6144,0.4264817396266456,0.40719345865908513,2.8478832172455744,0.1639344262295081,3,5.108366782589594,0.0,0,16.92109052569922,0.0163934426229508,0,0,0,0.516912972352204,0
6145,0.11744356115177951,0.4356076995005586,1.011389276208988,0.0,1,3.2188758248682006,0.0,0,16.87098709132745,0.0,0,0,0,0.0,0
6146,0.4264817396266456,0.459221502768938,2.8478832172455744,0.2259615384615384,3,5.108366782589594,4.0,0,16.85535733026536,0.0144230769230769,0,0,0,0.5169129723522047,0
6147,0.21774081017203362,0.41047159387783627,1.7815818553180407,0.0,1,4.007333185232471,0.0,0,16.697063860023928,0.0,0,0,0,0.0,0
6148,0.24184995656650193,0.23120739351531835,2.336766292357613,0.0555555555555555,3,4.499809670330265,0.0,0,16.279095651668236,0.0,0,0,0,0.0,0
6149,0.40150573424486624,0.34583162868687123,2.8478832172455744,0.1521739130434782,3,5.108366782589594,0.0,1,16.26630201469307,0.0652173913043478,0,0,0,0.0,0
6150,0.29685423408616735,0.38259958521184645,1.8665493990914737,0.0,1,4.189654742026425,0.0,1,16.01576153139924,0.0,0,0,0,0.0,0
6151,0.28022260492963813,0.3719371099549233,2.4039818902358454,0.0999999999999999,3,4.61512051684126,0.0,0,15.990208571716252,0.0,0,0,0,0.0,0
6152,0.3165435358856031,0.33256146471132014,1.6833866671013589,0.0,3,3.9318256327243257,0.0,1,15.93723059821387,0.0,0,0,0,0.0,0
6153,0.25219676789808565,0.33737790187475997,2.336766292357613,0.0555555555555555,2,4.718498871295094,0.0,1,15.636375969548787,0.0,0,0,0,0.0,0
6154,0.13305626258797248,0.459221502768938,1.567510066475342,0.0,3,3.58351893845611,1.0,1,15.524572858850481,0.0,0,0,0,0.0,0
